dt,ad_id,source,channel,pull_uv,active_uv,new_uv,att_active_uv,att_new_uv,att_success_rate,d0_income,d1_income,d3_income,d7_income,d14_income,d30_income,d90_income,dn_income,extra
2026-03-01,6993e3d926366b183976b66c,putreport,link,0.0,1.0,1.0,,,100.0,0.0,,,,,,0.02,0.02,"{""attributionsuccessrate"": 100.0, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d120income"": 0.02, ""d14re"": 100.0, ""d150income"": 0.02, ""d180income"": 0.02, ""d1re"": 0.0, ""d240income"": 0.02, ""d2re"": 0.0, ""d30re"": 0.0, ""d3re"": 0.0, ""d60re"": 0.0, ""d75income"": 0.02, ""d7re"": 0.0, ""d90re"": 0.0, ""ecpm"": 0.0, ""guid"": ""fdea4e9b-e955-7c49-7188-0400d2fc8b00"", ""h5landingpageclickrate"": 0.0, ""h5landingpageclicks"": 0.0, ""h5landingpagecompleteview"": 1.0, ""h5landingpagecompleteviewusernum"": 1.0, ""h5landingpageimpressions"": 6.0, ""h5landingpageimpressionusernum"": 1.0, ""impressions"": 0.0, ""ipu"": 20.0, ""ir"": 0.0, ""launchusernum"": 1.0, ""linkclicks"": 0.0, ""newadsincome"": 0.0, ""newarpu"": 0.0, ""newinstallnum"": 0.0, ""newinstallper"": 0.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.0, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-03-01,699fed5e5e14daecdb0bbea8,putreport,link,102.0,1.0,1.0,,,1.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,"{""attributionsuccessrate"": 1.16, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.01, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 0.16, ""d11income"": 0.16, ""d120income"": 0.16, ""d12income"": 0.16, ""d13income"": 0.16, ""d14re"": 0.0, ""d150income"": 0.16, ""d15income"": 0.16, ""d16income"": 0.16, ""d17income"": 0.16, ""d180income"": 0.16, ""d18income"": 0.16, ""d19income"": 0.16, ""d1re"": 0.0, ""d20income"": 0.16, ""d21income"": 0.16, ""d22income"": 0.16, ""d23income"": 0.16, ""d240income"": 0.16, ""d24income"": 0.16, ""d25income"": 0.16, ""d26income"": 0.16, ""d27income"": 0.16, ""d28income"": 0.16, ""d29income"": 0.16, ""d2re"": 0.0, ""d30re"": 0.0, ""d31income"": 0.16, ""d32income"": 0.16, ""d33income"": 0.16, ""d34income"": 0.16, ""d35income"": 0.16, ""d3re"": 0.0, ""d45income"": 0.16, ""d60income"": 0.16, ""d60re"": 0.0, ""d6income"": 0.16, ""d75income"": 0.16, ""d7re"": 0.0, ""d8income"": 0.16, ""d90re"": 0.0, ""d9income"": 0.16, ""ecpm"": 0.0, ""guid"": ""29f24e9b-e955-834a-786a-05002f688c00"", ""h5landingpageclickrate"": 96.23, ""h5landingpageclicks"": 230.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 239.0, ""h5landingpageimpressionusernum"": 102.0, ""impressions"": 0.0, ""ipu"": 1.0, ""ir"": 0.0, ""launchusernum"": 86.0, ""linkclicks"": 0.0, ""newadsincome"": 0.16, ""newarpu"": 0.16, ""newinstallnum"": 1.0, ""newinstallper"": 100.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.16, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-03-01,69a0337dbe63d94d7f9aa66f,putreport,link,128.0,2.0,2.0,,,1.85,0.0,,,,,,,,"{""attributionsuccessrate"": 1.85, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d14re"": 0.0, ""d1re"": 50.0, ""d2re"": 0.0, ""d30re"": 0.0, ""d3re"": 50.0, ""d60re"": 50.0, ""d7re"": 0.0, ""d90re"": 0.0, ""ecpm"": 0.0, ""guid"": ""36de4e9b-e955-824a-fb2b-07003f148d00"", ""h5landingpageclickrate"": 97.11, ""h5landingpageclicks"": 303.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 312.0, ""h5landingpageimpressionusernum"": 129.0, ""impressions"": 0.0, ""ipu"": 0.0, ""ir"": 0.0, ""launchusernum"": 108.0, ""linkclicks"": 0.0, ""newadsincome"": 0.0, ""newarpu"": 0.0, ""newinstallnum"": 1.0, ""newinstallper"": 50.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.0, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-03-01,69a03e7e1c5630f69617a414,putreport,link,62.0,2.0,2.0,,,3.84,2.67,3.97,3.97,3.97,3.97,3.97,3.97,3.97,"{""attributionsuccessrate"": 3.84, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.26, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 3.97, ""d11income"": 3.97, ""d120income"": 3.97, ""d12income"": 3.97, ""d13income"": 3.97, ""d14re"": 0.0, ""d150income"": 3.97, ""d15income"": 3.97, ""d16income"": 3.97, ""d17income"": 3.97, ""d180income"": 3.97, ""d18income"": 3.97, ""d19income"": 3.97, ""d1re"": 100.0, ""d20income"": 3.97, ""d21income"": 3.97, ""d22income"": 3.97, ""d23income"": 3.97, ""d240income"": 3.97, ""d24income"": 3.97, ""d25income"": 3.97, ""d26income"": 3.97, ""d27income"": 3.97, ""d28income"": 3.97, ""d29income"": 3.97, ""d2re"": 0.0, ""d30re"": 0.0, ""d31income"": 3.97, ""d32income"": 3.97, ""d33income"": 3.97, ""d34income"": 3.97, ""d35income"": 3.97, ""d3re"": 0.0, ""d45income"": 3.97, ""d60income"": 3.97, ""d60re"": 0.0, ""d6income"": 3.97, ""d75income"": 3.97, ""d7re"": 50.0, ""d8income"": 3.97, ""d90re"": 0.0, ""d9income"": 3.97, ""ecpm"": 0.0, ""guid"": ""74f74e9b-e955-834a-2495-01003b6a8c00"", ""h5landingpageclickrate"": 97.22, ""h5landingpageclicks"": 140.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 144.0, ""h5landingpageimpressionusernum"": 62.0, ""impressions"": 0.0, ""ipu"": 361.0, ""ir"": 0.0, ""launchusernum"": 52.0, ""linkclicks"": 0.0, ""newadsincome"": 2.67, ""newarpu"": 1.335, ""newinstallnum"": 0.0, ""newinstallper"": 0.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 2.67, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-03-01,69a18e1a370b4b3f95802e87,putreport,link,9.0,1.0,1.0,,,11.11,0.17,0.2,0.44,0.67,0.67,0.8,0.87,0.87,"{""attributionsuccessrate"": 11.11, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.01, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 0.67, ""d11income"": 0.67, ""d120income"": 0.87, ""d12income"": 0.67, ""d13income"": 0.67, ""d14re"": 0.0, ""d150income"": 0.87, ""d15income"": 0.67, ""d16income"": 0.67, ""d17income"": 0.67, ""d180income"": 0.87, ""d18income"": 0.67, ""d19income"": 0.67, ""d1re"": 100.0, ""d20income"": 0.69, ""d21income"": 0.78, ""d22income"": 0.79, ""d23income"": 0.79, ""d240income"": 0.87, ""d24income"": 0.79, ""d25income"": 0.79, ""d26income"": 0.79, ""d27income"": 0.8, ""d28income"": 0.8, ""d29income"": 0.8, ""d2re"": 100.0, ""d30re"": 100.0, ""d31income"": 0.8, ""d32income"": 0.8, ""d33income"": 0.8, ""d34income"": 0.8, ""d35income"": 0.8, ""d3re"": 100.0, ""d45income"": 0.82, ""d60income"": 0.85, ""d60re"": 0.0, ""d6income"": 0.67, ""d75income"": 0.87, ""d7re"": 100.0, ""d8income"": 0.67, ""d90re"": 0.0, ""d9income"": 0.67, ""ecpm"": 0.0, ""guid"": ""36de4e9b-e955-824a-fb2b-070054148d00"", ""h5landingpageclickrate"": 40.9, ""h5landingpageclicks"": 9.0, ""h5landingpagecompleteview"": 1.0, ""h5landingpagecompleteviewusernum"": 1.0, ""h5landingpageimpressions"": 22.0, ""h5landingpageimpressionusernum"": 12.0, ""impressions"": 0.0, ""ipu"": 456.0, ""ir"": 0.0, ""launchusernum"": 9.0, ""linkclicks"": 0.0, ""newadsincome"": 0.17, ""newarpu"": 0.171, ""newinstallnum"": 1.0, ""newinstallper"": 100.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.17, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-03-02,6912db8f2f6a6207884b6fe3,putreport,link,28.0,12.0,12.0,,,75.0,42.68,52.07,58.94,63.41,101.86,107.92,110.53,110.53,"{""attributionsuccessrate"": 75.0, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 4.26, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 85.6, ""d11income"": 85.7, ""d120income"": 110.53, ""d12income"": 101.75, ""d13income"": 101.81, ""d14re"": 25.0, ""d150income"": 110.53, ""d15income"": 102.13, ""d16income"": 102.14, ""d17income"": 107.67, ""d180income"": 110.53, ""d18income"": 107.69, ""d19income"": 107.71, ""d1re"": 66.66, ""d20income"": 107.71, ""d21income"": 107.71, ""d22income"": 107.73, ""d23income"": 107.76, ""d240income"": 110.53, ""d24income"": 107.76, ""d25income"": 107.76, ""d26income"": 107.92, ""d27income"": 107.92, ""d28income"": 107.92, ""d29income"": 107.92, ""d2re"": 50.0, ""d30re"": 0.0, ""d31income"": 107.92, ""d32income"": 107.92, ""d33income"": 107.92, ""d34income"": 107.92, ""d35income"": 107.92, ""d3re"": 50.0, ""d45income"": 108.76, ""d60income"": 109.58, ""d60re"": 8.33, ""d6income"": 62.99, ""d75income"": 110.07, ""d7re"": 50.0, ""d8income"": 79.77, ""d90re"": 0.0, ""d9income"": 80.14, ""ecpm"": 0.0, ""guid"": ""36de4e9b-e955-824a-fb2b-07005b148d00"", ""h5landingpageclickrate"": 84.48, ""h5landingpageclicks"": 49.0, ""h5landingpagecompleteview"": 9.0, ""h5landingpagecompleteviewusernum"": 9.0, ""h5landingpageimpressions"": 58.0, ""h5landingpageimpressionusernum"": 38.0, ""impressions"": 0.0, ""ipu"": 389.25, ""ir"": 0.0, ""launchusernum"": 16.0, ""linkclicks"": 0.0, ""newadsincome"": 4.26, ""newarpu"": 3.557, ""newinstallnum"": 11.0, ""newinstallper"": 91.66, ""neworderincome"": 38.42, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 6.0, ""subrate"": 50.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 42.68, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-03-02,697e0572fc081e24dd2c3ac2,putreport,link,0.0,1.0,1.0,,,100.0,0.02,0.02,0.03,0.03,0.04,0.05,0.05,0.05,"{""attributionsuccessrate"": 100.0, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 0.04, ""d11income"": 0.04, ""d120income"": 0.05, ""d12income"": 0.04, ""d13income"": 0.04, ""d14re"": 0.0, ""d150income"": 0.05, ""d15income"": 0.04, ""d16income"": 0.05, ""d17income"": 0.05, ""d180income"": 0.05, ""d18income"": 0.05, ""d19income"": 0.05, ""d1re"": 100.0, ""d20income"": 0.05, ""d21income"": 0.05, ""d22income"": 0.05, ""d23income"": 0.05, ""d240income"": 0.05, ""d24income"": 0.05, ""d25income"": 0.05, ""d26income"": 0.05, ""d27income"": 0.05, ""d28income"": 0.05, ""d29income"": 0.05, ""d2re"": 0.0, ""d30re"": 0.0, ""d31income"": 0.05, ""d32income"": 0.05, ""d33income"": 0.05, ""d34income"": 0.05, ""d35income"": 0.05, ""d3re"": 100.0, ""d45income"": 0.05, ""d60income"": 0.05, ""d60re"": 0.0, ""d6income"": 0.03, ""d75income"": 0.05, ""d7re"": 0.0, ""d8income"": 0.03, ""d90re"": 0.0, ""d9income"": 0.03, ""ecpm"": 0.0, ""guid"": ""74f74e9b-e955-834a-2495-0100516a8c00"", ""h5landingpageclickrate"": 0.0, ""h5landingpageclicks"": 0.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 1.0, ""h5landingpageimpressionusernum"": 1.0, ""impressions"": 0.0, ""ipu"": 91.0, ""ir"": 0.0, ""launchusernum"": 1.0, ""linkclicks"": 0.0, ""newadsincome"": 0.02, ""newarpu"": 0.028, ""newinstallnum"": 1.0, ""newinstallper"": 100.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.02, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-03-02,698439aab54295967901170d,putreport,link,1.0,1.0,1.0,,,100.0,0.0,,,,,0.06,0.17,0.17,"{""attributionsuccessrate"": 100.0, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d120income"": 0.17, ""d14re"": 0.0, ""d150income"": 0.17, ""d180income"": 0.17, ""d1re"": 0.0, ""d240income"": 0.17, ""d2re"": 100.0, ""d30re"": 100.0, ""d31income"": 0.06, ""d32income"": 0.06, ""d33income"": 0.06, ""d34income"": 0.06, ""d35income"": 0.06, ""d3re"": 0.0, ""d45income"": 0.17, ""d60income"": 0.17, ""d60re"": 0.0, ""d75income"": 0.17, ""d7re"": 0.0, ""d90re"": 0.0, ""ecpm"": 0.0, ""guid"": ""03f24e9b-e955-834a-4c1c-040002668c00"", ""h5landingpageclickrate"": 100.0, ""h5landingpageclicks"": 2.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 2.0, ""h5landingpageimpressionusernum"": 1.0, ""impressions"": 0.0, ""ipu"": 0.0, ""ir"": 0.0, ""launchusernum"": 1.0, ""linkclicks"": 0.0, ""newadsincome"": 0.0, ""newarpu"": 0.0, ""newinstallnum"": 0.0, ""newinstallper"": 0.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.0, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-03-02,699efebe16213c740dd8069d,putreport,link,13.0,2.0,2.0,,,16.66,0.0,,,,,,0.97,0.97,"{""attributionsuccessrate"": 16.66, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d120income"": 0.97, ""d14re"": 0.0, ""d150income"": 0.97, ""d180income"": 0.97, ""d1re"": 0.0, ""d240income"": 0.97, ""d2re"": 0.0, ""d30re"": 0.0, ""d3re"": 0.0, ""d60income"": 0.97, ""d60re"": 0.0, ""d75income"": 0.97, ""d7re"": 0.0, ""d90re"": 0.0, ""ecpm"": 0.0, ""guid"": ""29f24e9b-e955-834a-786a-050045688c00"", ""h5landingpageclickrate"": 96.29, ""h5landingpageclicks"": 26.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 27.0, ""h5landingpageimpressionusernum"": 13.0, ""impressions"": 0.0, ""ipu"": 2.5, ""ir"": 0.0, ""launchusernum"": 12.0, ""linkclicks"": 0.0, ""newadsincome"": 0.0, ""newarpu"": 0.0, ""newinstallnum"": 0.0, ""newinstallper"": 0.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.0, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-03-02,699fed5e5e14daecdb0bbea8,putreport,link,50.0,4.0,4.0,,,9.75,0.77,0.96,1.56,1.7,1.75,2.87,3.92,3.92,"{""attributionsuccessrate"": 9.75, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.07, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 1.71, ""d11income"": 1.71, ""d120income"": 3.92, ""d12income"": 1.71, ""d13income"": 1.73, ""d14re"": 25.0, ""d150income"": 3.92, ""d15income"": 1.9, ""d16income"": 1.96, ""d17income"": 1.97, ""d180income"": 3.92, ""d18income"": 1.98, ""d19income"": 2.13, ""d1re"": 50.0, ""d20income"": 2.16, ""d21income"": 2.17, ""d22income"": 2.56, ""d23income"": 2.59, ""d240income"": 3.92, ""d24income"": 2.63, ""d25income"": 2.7, ""d26income"": 2.7, ""d27income"": 2.7, ""d28income"": 2.86, ""d29income"": 2.86, ""d2re"": 50.0, ""d30re"": 25.0, ""d31income"": 2.91, ""d32income"": 2.91, ""d33income"": 2.91, ""d34income"": 2.91, ""d35income"": 2.92, ""d3re"": 50.0, ""d45income"": 3.03, ""d60income"": 3.37, ""d60re"": 0.0, ""d6income"": 1.69, ""d75income"": 3.37, ""d7re"": 50.0, ""d8income"": 1.7, ""d90re"": 0.0, ""d9income"": 1.7, ""ecpm"": 0.0, ""guid"": ""3dde4e9b-e955-824a-90ff-01007c168d00"", ""h5landingpageclickrate"": 99.07, ""h5landingpageclicks"": 107.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 108.0, ""h5landingpageimpressionusernum"": 50.0, ""impressions"": 0.0, ""ipu"": 229.0, ""ir"": 0.0, ""launchusernum"": 41.0, ""linkclicks"": 0.0, ""newadsincome"": 0.77, ""newarpu"": 0.194, ""newinstallnum"": 1.0, ""newinstallper"": 25.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.77, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-03-02,69a0337dbe63d94d7f9aa66f,putreport,link,107.0,3.0,3.0,,,3.37,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,"{""attributionsuccessrate"": 3.37, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.08, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d10income"": 0.84, ""d11income"": 0.84, ""d120income"": 0.84, ""d12income"": 0.84, ""d13income"": 0.84, ""d14re"": 0.0, ""d150income"": 0.84, ""d15income"": 0.84, ""d16income"": 0.84, ""d17income"": 0.84, ""d180income"": 0.84, ""d18income"": 0.84, ""d19income"": 0.84, ""d1re"": 33.33, ""d20income"": 0.84, ""d21income"": 0.84, ""d22income"": 0.84, ""d23income"": 0.84, ""d240income"": 0.84, ""d24income"": 0.84, ""d25income"": 0.84, ""d26income"": 0.84, ""d27income"": 0.84, ""d28income"": 0.84, ""d29income"": 0.84, ""d2re"": 66.66, ""d30re"": 0.0, ""d31income"": 0.84, ""d32income"": 0.84, ""d33income"": 0.84, ""d34income"": 0.84, ""d35income"": 0.84, ""d3re"": 0.0, ""d45income"": 0.84, ""d60income"": 0.84, ""d60re"": 0.0, ""d6income"": 0.84, ""d75income"": 0.84, ""d7re"": 0.0, ""d8income"": 0.84, ""d90re"": 0.0, ""d9income"": 0.84, ""ecpm"": 0.0, ""guid"": ""3dde4e9b-e955-824a-90ff-010091168d00"", ""h5landingpageclickrate"": 96.65, ""h5landingpageclicks"": 202.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 209.0, ""h5landingpageimpressionusernum"": 107.0, ""impressions"": 0.0, ""ipu"": 219.33, ""ir"": 0.0, ""launchusernum"": 89.0, ""linkclicks"": 0.0, ""newadsincome"": 0.84, ""newarpu"": 0.28, ""newinstallnum"": 2.0, ""newinstallper"": 66.66, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.84, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
2026-03-02,69a03e7e1c5630f69617a414,putreport,link,111.0,2.0,2.0,,,2.22,0.0,,,,,,,,"{""attributionsuccessrate"": 2.22, ""callbackcost"": 0.0, ""callbackcostfb"": 0.0, ""callbackcount"": 0.0, ""callbackcountfb"": 0.0, ""clicks"": 0.0, ""copyrightcost"": 0.0, ""cpc"": 0.0, ""cpi"": 0.0, ""cvr"": 0.0, ""cvrall"": 0.0, ""d0"": 0.0, ""d14re"": 0.0, ""d1re"": 0.0, ""d2re"": 0.0, ""d30re"": 0.0, ""d3re"": 0.0, ""d60re"": 0.0, ""d7re"": 0.0, ""d90re"": 0.0, ""ecpm"": 0.0, ""guid"": ""3dde4e9b-e955-824a-90ff-010086168d00"", ""h5landingpageclickrate"": 97.44, ""h5landingpageclicks"": 229.0, ""h5landingpagecompleteview"": 0.0, ""h5landingpagecompleteviewusernum"": 0.0, ""h5landingpageimpressions"": 235.0, ""h5landingpageimpressionusernum"": 111.0, ""impressions"": 0.0, ""ipu"": 0.0, ""ir"": 0.0, ""launchusernum"": 90.0, ""linkclicks"": 0.0, ""newadsincome"": 0.0, ""newarpu"": 0.0, ""newinstallnum"": 0.0, ""newinstallper"": 0.0, ""neworderincome"": 0.0, ""rpspend"": 0.0, ""spend"": 0.0, ""subnumtotal"": 0.0, ""subrate"": 0.0, ""subrefundamt"": 0.0, ""subrefundcnt"": 0.0, ""subrefundunt"": 0.0, ""subrenewunt"": 0.0, ""totalincome"": 0.0, ""video3sper"": 0.0, ""videop100per"": 0.0, ""videop25per"": 0.0, ""videop50per"": 0.0, ""videop75per"": 0.0}"
